"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 11, 2013","154.70","153.00","156.90","152.05","12.21M","3.51%"
"Oct 10, 2013","149.45","147.90","151.75","147.05","11.14M","1.49%"
"Oct 09, 2013","147.25","137.95","148.70","137.50","15.04M","6.09%"
"Oct 08, 2013","138.80","140.90","143.35","137.75","9.39M","0.54%"
"Oct 07, 2013","138.05","138.80","138.80","135.25","6.90M","-0.90%"
"Oct 04, 2013","139.30","137.00","142.65","136.30","13.78M","0.14%"
"Oct 03, 2013","139.10","137.90","139.90","134.50","10.13M","1.61%"
"Oct 01, 2013","136.90","128.55","137.40","127.15","15.79M","6.91%"
"Sep 30, 2013","128.05","131.00","132.30","127.20","10.47M","-2.88%"
"Sep 27, 2013","131.85","136.00","138.35","131.25","12.18M","-2.77%"
"Sep 26, 2013","135.60","136.95","136.95","133.65","11.18M","-0.77%"
"Sep 25, 2013","136.65","141.00","142.50","135.35","11.39M","-2.46%"
"Sep 24, 2013","140.10","140.55","145.40","138.30","10.70M","-1.09%"
"Sep 23, 2013","141.65","148.00","149.40","140.05","12.08M","-6.50%"
"Sep 20, 2013","151.50","171.50","171.50","150.55","15.86M","-11.61%"
"Sep 19, 2013","171.40","167.00","173.90","167.00","9.38M","6.89%"
"Sep 18, 2013","160.35","156.00","161.65","154.65","9.22M","4.22%"
"Sep 17, 2013","153.85","153.50","154.70","149.70","5.81M","0.03%"
"Sep 16, 2013","153.80","160.00","162.30","149.00","8.98M","-1.94%"
"Sep 13, 2013","156.85","147.95","157.50","146.10","11.46M","5.09%"
"Sep 12, 2013","149.25","152.00","156.40","147.20","11.16M","-0.93%"
"Sep 11, 2013","150.65","141.90","152.25","141.00","10.94M","5.39%"
"Sep 10, 2013","142.95","141.00","145.50","139.85","6.93M","3.66%"
"Sep 06, 2013","137.90","139.00","141.55","134.70","8.93M","0.04%"
"Sep 05, 2013","137.85","129.55","139.50","129.55","12.49M","8.93%"
"Sep 04, 2013","126.55","125.40","129.40","121.00","14.74M","-0.59%"
"Sep 03, 2013","127.30","137.00","139.70","126.10","9.90M","-6.84%"
"Sep 02, 2013","136.65","130.65","138.15","130.40","7.70M","5.28%"
"Aug 30, 2013","129.80","131.45","134.75","126.60","8.75M","-1.22%"
"Aug 29, 2013","131.40","134.10","135.00","127.00","8.15M","-0.42%"
"Aug 28, 2013","131.95","127.20","133.00","122.10","10.86M","1.38%"
"Aug 27, 2013","130.15","135.75","135.75","129.30","10.57M","-5.03%"
"Aug 26, 2013","137.05","138.00","141.00","134.20","12.10M","0.07%"
"Aug 23, 2013","136.95","144.00","147.50","135.15","14.10M","-4.80%"
"Aug 22, 2013","143.85","145.10","148.35","140.00","13.52M","-4.36%"
"Aug 21, 2013","150.40","156.00","162.90","144.80","12.55M","-2.27%"
"Aug 20, 2013","153.90","143.10","156.70","142.50","8.15M","3.18%"
"Aug 19, 2013","149.15","143.75","150.90","139.00","8.57M","2.54%"
"Aug 16, 2013","145.45","156.05","156.45","144.05","9.73M","-8.55%"
"Aug 14, 2013","159.05","150.25","160.30","150.25","11.68M","6.35%"
"Aug 13, 2013","149.55","145.00","151.65","141.00","13.25M","7.86%"
"Aug 12, 2013","138.65","137.00","142.60","133.65","9.14M","0.33%"
"Aug 08, 2013","138.20","131.15","139.70","131.15","10.29M","5.42%"
"Aug 07, 2013","131.10","121.00","133.50","121.00","11.86M","7.28%"
"Aug 06, 2013","122.20","127.00","131.55","120.05","12.21M","-5.45%"
"Aug 05, 2013","129.25","129.00","131.95","124.30","8.97M","0.62%"
"Aug 02, 2013","128.45","137.50","141.80","125.50","12.87M","-6.82%"
"Aug 01, 2013","137.85","151.30","153.70","137.00","11.75M","-7.98%"
"Jul 31, 2013","149.80","155.05","155.70","145.60","10.84M","-6.43%"
"Jul 30, 2013","160.10","168.00","169.10","157.00","10.55M","-5.38%"
"Jul 29, 2013","169.20","169.00","172.00","167.00","3.74M","-1.83%"
"Jul 26, 2013","172.35","178.80","179.55","168.00","7.52M","-1.54%"
"Jul 25, 2013","175.05","172.70","177.90","172.65","7.48M","-0.06%"
"Jul 24, 2013","175.15","171.15","176.35","166.40","10.01M","0.29%"
"Jul 23, 2013","174.65","172.00","177.90","171.00","6.39M","2.74%"
"Jul 22, 2013","170.00","168.10","171.65","165.40","3.75M","1.01%"
"Jul 19, 2013","168.30","171.60","174.35","166.55","6.08M","-1.72%"
"Jul 18, 2013","171.25","167.30","172.00","166.35","7.05M","3.32%"
"Jul 17, 2013","165.75","164.50","166.40","162.10","9.71M","0.64%"
"Jul 16, 2013","164.70","173.00","173.50","163.80","12.37M","-7.63%"
"Jul 15, 2013","178.30","175.35","180.50","174.00","6.87M","0.73%"
"Jul 12, 2013","177.00","179.05","180.20","174.20","3.74M","-0.81%"
"Jul 11, 2013","178.45","177.10","179.85","176.55","4.17M","2.68%"
"Jul 10, 2013","173.80","178.90","178.90","172.65","4.33M","-1.81%"
"Jul 09, 2013","177.00","177.00","179.20","173.80","4.72M","1.06%"
"Jul 08, 2013","175.15","174.00","177.30","171.10","4.61M","-1.41%"
"Jul 05, 2013","177.65","181.00","183.30","175.05","4.85M","-0.50%"
"Jul 04, 2013","178.55","178.00","183.30","173.20","6.82M","1.51%"
"Jul 03, 2013","175.90","179.95","180.00","174.70","4.60M","-4.06%"
"Jul 02, 2013","183.35","188.10","189.00","182.05","5.16M","-3.04%"
"Jul 01, 2013","189.10","180.00","189.85","179.80","7.69M","4.33%"
"Jun 28, 2013","181.25","180.25","182.50","176.80","5.99M","2.87%"
"Jun 27, 2013","176.20","172.65","177.45","169.80","8.57M","4.54%"
"Jun 26, 2013","168.55","168.80","170.75","166.70","6.65M","1.26%"
"Jun 25, 2013","166.45","165.90","170.80","164.10","11.79M","1.34%"
"Jun 24, 2013","164.25","173.30","173.70","161.20","12.54M","-6.22%"
"Jun 21, 2013","175.15","174.10","178.40","170.05","8.32M","-0.20%"
"Jun 20, 2013","175.50","184.25","184.65","173.25","19.19M","-7.22%"
"Jun 19, 2013","189.15","188.40","190.45","187.00","4.10M","0.29%"
"Jun 18, 2013","188.60","189.50","193.35","187.10","5.90M","-0.50%"
"Jun 17, 2013","189.55","191.95","192.00","185.10","5.95M","-0.13%"
"Jun 14, 2013","189.80","190.50","192.20","187.80","4.95M","1.63%"
"Jun 13, 2013","186.75","187.65","190.70","184.30","7.22M","-1.68%"
"Jun 12, 2013","189.95","186.10","192.50","185.10","12.05M","1.55%"
"Jun 11, 2013","187.05","194.50","195.00","184.00","9.00M","-4.57%"
"Jun 10, 2013","196.00","200.90","202.65","193.80","5.85M","-1.26%"
"Jun 07, 2013","198.50","201.00","205.45","197.50","10.40M","-1.98%"
"Jun 06, 2013","202.50","196.00","204.60","195.10","11.33M","1.66%"
"Jun 05, 2013","199.20","191.00","200.40","188.80","13.30M","3.24%"
"Jun 04, 2013","192.95","195.05","200.30","191.70","11.29M","-1.20%"
"Jun 03, 2013","195.30","193.75","198.00","191.25","11.36M","0.31%"
"May 31, 2013","194.70","205.00","205.30","193.10","12.31M","-5.37%"
"May 30, 2013","205.75","209.35","209.35","202.55","19.00M","-2.26%"
"May 29, 2013","210.50","214.05","215.15","208.50","6.21M","-1.59%"
"May 28, 2013","213.90","215.50","216.90","212.20","7.73M","-0.65%"
"May 27, 2013","215.30","213.00","216.30","209.50","7.71M","1.60%"
"May 24, 2013","211.90","212.30","217.60","205.60","14.09M","0.40%"
"May 23, 2013","211.05","226.00","226.00","208.55","15.60M","-7.09%"
"May 22, 2013","227.15","242.00","242.75","224.55","10.22M","-5.69%"
"May 21, 2013","240.85","249.00","250.30","239.65","7.20M","-2.90%"
"May 20, 2013","248.05","251.00","255.00","247.25","7.91M","-0.64%"
"May 17, 2013","249.65","243.50","250.80","241.60","6.46M","2.78%"
"May 16, 2013","242.90","242.95","247.45","240.75","7.37M","0.48%"
"May 15, 2013","241.75","233.10","243.80","232.45","9.36M","4.99%"
"May 14, 2013","230.25","232.50","237.50","228.35","7.68M","-0.78%"
"May 13, 2013","232.05","233.85","235.75","230.60","4.84M","-2.21%"
"May 10, 2013","237.30","234.90","238.60","231.50","6.18M","1.02%"
"May 09, 2013","234.90","238.00","239.90","234.10","4.77M","-1.03%"
"May 08, 2013","237.35","241.35","243.50","234.20","8.37M","-0.84%"
"May 07, 2013","239.35","233.25","241.00","233.25","7.23M","2.86%"
"May 06, 2013","232.70","230.70","233.90","229.10","5.93M","0.52%"
"May 03, 2013","231.50","238.00","240.45","230.05","8.42M","-3.08%"
"May 02, 2013","238.85","235.10","241.80","235.10","6.61M","0.27%"
"Apr 30, 2013","238.20","243.00","245.20","234.60","6.10M","-1.45%"
"Apr 29, 2013","241.70","238.90","243.30","235.55","4.98M","1.62%"
"Apr 26, 2013","237.85","242.50","247.50","236.30","6.93M","-1.90%"
"Apr 25, 2013","242.45","250.00","250.00","241.50","6.31M","-1.80%"
"Apr 23, 2013","246.90","250.00","253.35","245.10","5.78M","-1.65%"
"Apr 22, 2013","251.05","249.70","253.30","242.10","8.37M","1.07%"
"Apr 18, 2013","248.40","243.00","249.60","242.55","5.62M","2.22%"
"Apr 17, 2013","243.00","246.70","251.80","242.35","7.74M","-0.82%"
"Apr 16, 2013","245.00","242.70","246.65","239.30","7.84M","1.20%"
"Apr 15, 2013","242.10","243.00","249.60","241.00","7.01M","-2.14%"
"Apr 12, 2013","247.40","244.00","249.45","241.95","6.62M","0.24%"
"Apr 11, 2013","246.80","237.95","249.60","237.10","12.76M","5.00%"
"Apr 10, 2013","235.05","232.00","235.80","228.65","8.28M","2.20%"
"Apr 09, 2013","230.00","236.30","237.90","228.45","8.23M","-1.50%"
"Apr 08, 2013","233.50","234.20","236.50","231.25","5.81M","0.30%"
"Apr 05, 2013","232.80","236.15","240.85","230.00","10.16M","-0.81%"
"Apr 04, 2013","234.70","244.00","244.45","233.50","10.06M","-4.15%"
"Apr 03, 2013","244.85","254.00","257.95","243.30","9.31M","-4.28%"
"Apr 02, 2013","255.80","253.20","258.35","247.75","8.71M","1.03%"
"Apr 01, 2013","253.20","238.00","254.35","236.60","13.59M","7.88%"
"Mar 28, 2013","234.70","235.00","237.60","227.90","12.96M","-0.68%"
"Mar 26, 2013","236.30","241.00","241.00","232.60","8.69M","-2.42%"
"Mar 25, 2013","242.15","236.40","246.90","234.65","13.23M","4.85%"
"Mar 22, 2013","230.95","237.60","239.70","227.50","10.73M","-3.55%"
"Mar 21, 2013","239.45","249.60","252.80","237.05","10.49M","-3.70%"
"Mar 20, 2013","248.65","259.00","263.90","246.70","11.70M","-4.01%"
"Mar 19, 2013","259.05","272.20","273.90","257.65","11.24M","-4.07%"
"Mar 18, 2013","270.05","270.00","271.80","266.55","5.52M","-0.90%"
"Mar 15, 2013","272.50","285.20","286.25","271.50","10.64M","-4.29%"
"Mar 14, 2013","284.70","280.00","285.90","277.15","7.07M","1.46%"
"Mar 13, 2013","280.60","280.95","284.75","279.05","6.35M","-1.02%"
"Mar 12, 2013","283.50","287.50","289.25","281.30","9.28M","-1.01%"
"Mar 11, 2013","286.40","279.00","288.65","276.20","10.18M","2.97%"
"Mar 08, 2013","278.15","280.60","282.45","273.70","9.66M","-0.39%"
"Mar 07, 2013","279.25","269.90","280.30","266.30","14.60M","3.39%"
"Mar 06, 2013","270.10","261.80","272.95","261.80","12.91M","3.92%"
"Mar 05, 2013","259.90","253.00","260.50","249.80","9.40M","3.67%"
"Mar 04, 2013","250.70","259.05","260.70","248.55","7.94M","-3.34%"
"Mar 01, 2013","259.35","274.00","277.95","258.20","11.24M","-6.49%"
"Feb 28, 2013","277.35","280.00","287.45","275.00","17.92M","-0.04%"
"Feb 27, 2013","277.45","273.40","279.45","269.30","7.51M","2.97%"
"Feb 26, 2013","269.45","271.50","276.15","267.35","12.65M","-0.81%"
"Feb 25, 2013","271.65","282.85","283.20","270.80","9.27M","-3.48%"
"Feb 22, 2013","281.45","272.25","283.50","272.25","13.58M","3.30%"
"Feb 21, 2013","272.45","275.70","279.30","268.85","17.44M","-2.64%"
"Feb 20, 2013","279.85","272.00","281.60","270.70","16.36M","3.61%"
"Feb 19, 2013","270.10","263.10","270.85","261.40","8.12M","3.47%"
"Feb 18, 2013","261.05","251.05","262.90","251.05","9.30M","4.97%"
"Feb 15, 2013","248.70","245.05","252.35","242.45","8.70M","-2.03%"
"Feb 14, 2013","253.85","259.60","261.75","251.85","7.94M","-1.76%"
"Feb 13, 2013","258.40","268.00","270.40","255.70","5.91M","-3.40%"
"Feb 12, 2013","267.50","270.00","273.35","263.10","5.46M","-1.46%"
"Feb 11, 2013","271.45","269.15","273.75","268.05","4.69M","0.99%"
"Feb 08, 2013","268.80","270.90","272.75","267.70","5.18M","-0.52%"
"Feb 07, 2013","270.20","271.80","274.80","267.75","8.10M","-1.26%"
"Feb 06, 2013","273.65","275.00","277.70","271.60","8.04M","0.26%"
"Feb 05, 2013","272.95","268.70","275.40","265.95","9.89M","0.74%"
"Feb 04, 2013","270.95","268.90","276.60","268.00","10.29M","1.14%"
"Feb 01, 2013","267.90","277.10","278.45","264.30","9.84M","-3.49%"
"Jan 31, 2013","277.60","272.00","279.40","271.40","17.41M","2.19%"
"Jan 30, 2013","271.65","265.05","274.90","264.65","11.60M","3.09%"
"Jan 29, 2013","263.50","267.00","273.35","260.80","13.99M","-1.20%"
"Jan 28, 2013","266.70","261.95","268.25","261.45","7.37M","2.68%"
"Jan 25, 2013","259.75","248.00","261.85","245.55","9.17M","3.18%"
"Jan 24, 2013","251.75","252.00","257.40","244.65","10.75M","0.22%"
"Jan 23, 2013","251.20","255.10","258.60","247.65","7.48M","-0.85%"
"Jan 22, 2013","253.35","256.75","258.80","249.60","4.65M","-1.17%"
"Jan 21, 2013","256.35","260.00","261.90","254.25","5.78M","-2.42%"
"Jan 18, 2013","262.70","258.70","263.75","254.20","7.87M","2.02%"
"Jan 17, 2013","257.50","249.65","259.35","248.50","7.18M","3.60%"
"Jan 16, 2013","248.55","252.30","253.40","247.50","8.36M","-1.74%"
"Jan 15, 2013","252.95","249.30","254.50","246.80","11.98M","2.33%"
"Jan 14, 2013","247.20","231.60","248.85","230.45","10.45M","7.27%"
"Jan 11, 2013","230.45","234.00","234.90","229.60","2.91M","-1.39%"
"Jan 10, 2013","233.70","235.40","236.35","231.60","3.32M","0.02%"
"Jan 09, 2013","233.65","236.95","239.60","232.65","3.92M","-1.46%"
"Jan 08, 2013","237.10","234.30","237.60","232.55","3.49M","0.87%"
"Jan 07, 2013","235.05","236.50","238.75","233.50","3.08M","-1.14%"
"Jan 04, 2013","237.75","234.75","238.40","233.60","4.86M","-0.48%"
"Jan 03, 2013","238.90","236.85","240.70","233.55","5.51M","1.57%"
"Jan 02, 2013","235.20","237.10","239.00","234.00","4.79M","-0.06%"
"Jan 01, 2013","235.35","233.65","236.00","231.85","5.53M","2.06%"
"Dec 31, 2012","230.60","225.10","232.30","225.00","6.87M","2.53%"
"Dec 28, 2012","224.90","226.90","227.00","223.30","3.01M","-0.07%"
"Dec 27, 2012","225.05","226.40","227.00","222.40","5.39M","-0.27%"
"Dec 26, 2012","225.65","224.40","226.90","223.85","4.74M","1.01%"
"Dec 24, 2012","223.40","220.90","224.25","219.75","4.49M","1.80%"
"Dec 21, 2012","219.45","223.85","227.60","218.75","8.13M","-2.86%"
"Dec 20, 2012","225.90","224.15","227.55","220.30","8.44M","0.27%"
"Dec 19, 2012","225.30","225.35","228.40","223.05","12.36M","0.83%"
"Dec 18, 2012","223.45","217.70","224.00","215.50","7.97M","2.57%"
"Dec 17, 2012","217.85","218.00","219.70","216.75","3.37M","0.23%"
"Dec 14, 2012","217.35","215.60","219.20","215.60","5.23M","1.35%"
"Dec 13, 2012","214.45","218.30","220.45","213.35","6.16M","-1.33%"
"Dec 12, 2012","217.35","219.70","219.75","215.70","4.84M","-0.23%"
"Dec 11, 2012","217.85","223.00","225.25","214.55","6.69M","-1.87%"
"Dec 10, 2012","222.00","221.90","225.30","219.70","7.32M","0.82%"
"Dec 07, 2012","220.20","227.50","229.00","218.10","11.15M","-2.85%"
"Dec 06, 2012","226.65","224.85","227.45","220.00","13.10M","1.96%"
"Dec 05, 2012","222.30","214.80","223.95","213.90","16.43M","4.46%"
"Dec 04, 2012","212.80","209.60","214.90","209.35","7.07M","1.16%"
"Dec 03, 2012","210.35","212.05","212.10","209.25","4.65M","0.26%"
"Nov 30, 2012","209.80","210.00","212.00","207.50","7.55M","0.60%"
"Nov 29, 2012","208.55","206.00","210.25","205.95","6.08M","1.58%"
"Nov 27, 2012","205.30","201.70","206.80","200.80","5.39M","2.50%"
"Nov 26, 2012","200.30","201.30","202.00","199.20","3.90M","-0.20%"
"Nov 23, 2012","200.70","201.20","202.40","197.50","4.58M","-0.17%"
"Nov 22, 2012","201.05","202.70","203.85","199.20","5.16M","-0.37%"
"Nov 21, 2012","201.80","199.90","203.35","196.90","5.57M","1.05%"
"Nov 20, 2012","199.70","205.30","207.20","198.75","6.23M","-2.37%"
"Nov 19, 2012","204.55","203.70","205.75","200.50","4.89M","0.47%"
"Nov 16, 2012","203.60","208.20","213.15","201.60","6.96M","-2.70%"
"Nov 15, 2012","209.25","200.20","210.40","199.50","5.78M","1.82%"
"Nov 12, 2012","205.50","211.00","211.00","204.40","5.31M","-2.68%"
"Nov 09, 2012","211.15","214.75","217.40","209.85","5.26M","-1.33%"
"Nov 08, 2012","214.00","208.80","214.60","207.65","5.24M","1.18%"
"Nov 07, 2012","211.50","205.55","212.75","205.55","6.62M","2.37%"
"Nov 06, 2012","206.60","202.00","207.00","201.75","3.75M","1.87%"
"Nov 05, 2012","202.80","204.95","205.10","201.55","2.98M","-1.27%"
"Nov 02, 2012","205.40","207.00","208.10","204.45","3.84M","0.51%"
"Nov 01, 2012","204.35","202.10","205.00","201.55","3.59M","0.76%"
"Oct 31, 2012","202.80","199.05","203.40","195.50","5.38M","1.86%"
"Oct 30, 2012","199.10","203.15","205.65","197.10","4.54M","-2.16%"
"Oct 29, 2012","203.50","201.15","206.65","201.15","3.09M","0.37%"
"Oct 26, 2012","202.75","203.00","205.90","201.10","3.46M","-0.93%"
"Oct 25, 2012","204.65","206.00","206.80","201.30","6.12M","-0.39%"
"Oct 23, 2012","205.45","207.50","209.25","204.40","4.46M","-0.80%"
"Oct 22, 2012","207.10","204.00","207.75","203.55","4.42M","0.49%"
"Oct 19, 2012","206.10","203.00","208.40","202.85","7.68M","0.46%"
"Oct 18, 2012","205.15","203.90","207.30","201.15","10.63M","2.01%"
"Oct 17, 2012","201.10","206.45","210.75","199.70","18.62M","-3.32%"
"Oct 16, 2012","208.00","218.90","220.90","206.80","9.92M","-4.28%"
"Oct 15, 2012","217.30","218.00","219.10","214.75","5.38M","-0.66%"
"Oct 12, 2012","218.75","220.30","223.65","217.10","7.44M","-1.11%"
"Oct 11, 2012","221.20","212.20","222.80","212.20","10.58M","3.80%"
"Oct 10, 2012","213.10","219.65","219.65","211.85","12.99M","-4.95%"
"Oct 09, 2012","224.20","221.55","225.75","219.10","12.88M","-0.04%"
"Oct 08, 2012","224.30","237.00","237.00","223.00","19.45M","-7.28%"
"Oct 05, 2012","241.90","244.50","244.95","225.90","9.27M","0.33%"
"Oct 04, 2012","241.10","230.50","242.80","230.35","10.92M","5.38%"
"Oct 03, 2012","228.80","230.15","232.20","227.10","7.76M","-0.09%"
"Oct 01, 2012","229.00","235.00","235.40","226.60","9.89M","-1.82%"
"Sep 28, 2012","233.25","238.30","244.70","232.25","9.69M","-1.33%"
"Sep 27, 2012","236.40","234.75","237.65","232.10","6.14M","1.09%"
"Sep 26, 2012","233.85","234.65","240.35","231.80","8.76M","-0.85%"
"Sep 25, 2012","235.85","236.00","239.90","230.75","7.57M","0.40%"
"Sep 24, 2012","234.90","233.90","241.85","233.35","6.94M","-0.15%"
"Sep 21, 2012","235.25","231.00","239.40","231.00","7.82M","2.17%"
"Sep 20, 2012","230.25","225.00","233.50","222.15","10.57M","1.48%"
"Sep 18, 2012","226.90","229.90","231.20","225.30","6.95M","-2.03%"
"Sep 17, 2012","231.60","220.00","234.15","219.10","11.78M","6.93%"
"Sep 14, 2012","216.60","205.25","218.00","205.25","7.83M","7.23%"
"Sep 13, 2012","202.00","203.00","203.25","200.10","2.85M","-0.35%"
"Sep 12, 2012","202.70","202.60","203.90","199.15","3.52M","1.00%"
"Sep 11, 2012","200.70","200.90","201.40","197.80","3.47M","-0.79%"
"Sep 10, 2012","202.30","204.00","205.15","200.25","3.32M","-0.57%"
"Sep 07, 2012","203.45","197.50","204.00","196.50","7.75M","5.63%"
"Sep 06, 2012","192.60","192.00","195.45","191.75","2.89M","-0.23%"
"Sep 05, 2012","193.05","195.00","196.50","191.65","3.68M","-2.10%"
"Sep 04, 2012","197.20","193.65","198.35","193.65","3.76M","1.41%"
"Sep 03, 2012","194.45","196.00","198.50","192.70","3.17M","-0.31%"
"Aug 31, 2012","195.05","195.65","199.35","192.75","4.77M","-1.76%"
"Aug 30, 2012","198.55","190.00","199.90","188.15","9.35M","4.03%"
"Aug 29, 2012","190.85","202.60","202.90","190.00","6.95M","-4.88%"
"Aug 28, 2012","200.65","201.10","203.65","197.55","7.48M","-0.15%"
"Aug 27, 2012","200.95","207.00","208.25","200.00","4.41M","-3.25%"
"Aug 24, 2012","207.70","212.80","214.40","207.10","4.35M","-3.03%"
"Aug 23, 2012","214.20","215.65","216.45","211.25","4.00M","-0.35%"
"Aug 22, 2012","214.95","214.50","217.85","213.65","3.57M","-0.53%"
"Aug 21, 2012","216.10","210.00","217.00","208.40","4.41M","3.40%"
"Aug 17, 2012","209.00","215.00","215.75","206.85","6.56M","-3.17%"
"Aug 16, 2012","215.85","217.05","219.40","215.00","3.20M","-0.25%"
"Aug 14, 2012","216.40","218.00","219.10","213.05","4.45M","-0.60%"
"Aug 13, 2012","217.70","210.85","218.65","210.10","3.48M","3.49%"
"Aug 10, 2012","210.35","210.00","211.75","208.40","3.50M","-0.19%"
"Aug 09, 2012","210.75","213.75","215.15","208.25","3.42M","-0.68%"
"Aug 08, 2012","212.20","219.40","219.65","211.25","4.95M","-2.28%"
"Aug 07, 2012","217.15","211.90","220.00","211.00","8.79M","2.79%"
"Aug 06, 2012","211.25","209.00","213.30","207.80","7.24M","1.83%"
"Aug 03, 2012","207.45","206.65","208.30","202.50","3.46M","-0.31%"
"Aug 02, 2012","208.10","207.55","210.40","206.05","3.38M","-0.34%"
"Aug 01, 2012","208.80","209.00","210.95","206.60","3.73M","-0.12%"
"Jul 31, 2012","209.05","202.30","209.55","199.60","8.45M","3.64%"
"Jul 30, 2012","201.70","195.50","202.70","194.10","4.35M","3.97%"
"Jul 27, 2012","194.00","199.20","202.90","192.60","4.17M","-1.60%"
"Jul 26, 2012","197.15","204.50","205.25","195.00","4.51M","-3.29%"
"Jul 25, 2012","203.85","200.00","205.40","198.05","4.80M","1.54%"
"Jul 24, 2012","200.75","198.50","202.50","196.85","3.74M","1.18%"
"Jul 23, 2012","198.40","202.00","202.50","197.65","2.93M","-3.05%"
"Jul 20, 2012","204.65","206.25","207.30","203.35","2.37M","-1.14%"
"Jul 19, 2012","207.00","207.70","209.90","206.25","3.47M","0.66%"
"Jul 18, 2012","205.65","202.30","206.60","200.10","4.87M","1.53%"
"Jul 17, 2012","202.55","206.30","207.75","201.65","3.95M","-1.36%"
"Jul 16, 2012","205.35","209.65","210.40","203.85","4.54M","-1.35%"
"Jul 13, 2012","208.15","211.80","212.60","207.15","3.52M","-1.23%"
"Jul 12, 2012","210.75","208.90","211.80","206.20","4.71M","0.19%"
"Jul 11, 2012","210.35","213.40","214.45","209.55","3.98M","-1.96%"
"Jul 10, 2012","214.55","215.00","215.75","212.00","5.27M","0.40%"
"Jul 09, 2012","213.70","210.75","214.80","209.55","7.18M","1.11%"
"Jul 06, 2012","211.35","213.20","214.05","209.50","3.58M","-1.61%"
"Jul 05, 2012","214.80","216.65","217.40","213.10","3.81M","-0.97%"
"Jul 04, 2012","216.90","214.00","218.30","212.25","8.15M","1.74%"
"Jul 03, 2012","213.20","206.50","214.60","206.00","9.20M","4.23%"
"Jul 02, 2012","204.55","199.95","206.30","198.00","6.10M","3.02%"
"Jun 29, 2012","198.55","196.75","200.00","196.30","4.04M","2.11%"
"Jun 28, 2012","194.45","193.80","195.40","191.30","3.84M","1.20%"
"Jun 27, 2012","192.15","192.35","193.75","190.75","2.97M","0.50%"
"Jun 26, 2012","191.20","192.00","192.70","188.85","3.08M","0.21%"
"Jun 25, 2012","190.80","195.95","197.50","190.00","4.58M","-1.47%"
"Jun 22, 2012","193.65","190.50","195.45","188.55","6.38M","-0.18%"
"Jun 21, 2012","194.00","185.40","194.70","184.90","7.08M","4.05%"
"Jun 20, 2012","186.45","187.85","188.90","185.00","5.03M","-1.19%"
"Jun 19, 2012","188.70","187.00","190.20","183.55","6.86M","0.64%"
"Jun 18, 2012","187.50","198.15","201.25","186.55","6.83M","-4.75%"
"Jun 15, 2012","196.85","193.35","197.50","192.10","3.80M","2.82%"
"Jun 14, 2012","191.45","197.20","197.20","190.55","3.22M","-2.20%"
"Jun 13, 2012","195.75","199.00","199.45","194.45","4.48M","-1.14%"
"Jun 12, 2012","198.00","191.25","198.95","190.80","5.25M","2.56%"
"Jun 11, 2012","193.05","197.50","199.80","191.65","5.40M","-1.71%"
"Jun 08, 2012","196.40","193.50","197.25","191.05","8.20M","1.18%"
"Jun 07, 2012","194.10","190.00","195.30","188.65","5.92M","3.13%"
"Jun 06, 2012","188.20","184.75","189.25","184.45","4.76M","2.84%"
"Jun 05, 2012","183.00","187.00","187.35","182.00","5.05M","-1.61%"
"Jun 04, 2012","186.00","180.40","187.35","169.75","9.53M","1.86%"
"Jun 01, 2012","182.60","183.90","185.10","181.00","2.97M","-1.08%"
"May 31, 2012","184.60","178.75","186.00","177.80","5.96M","0.63%"
"May 30, 2012","183.45","186.95","186.95","181.60","4.15M","-2.52%"
"May 29, 2012","188.20","189.60","190.80","186.60","3.74M","-0.48%"
"May 28, 2012","189.10","189.00","190.95","185.80","3.64M","0.37%"
"May 25, 2012","188.40","184.25","189.55","184.10","3.36M","1.95%"
"May 24, 2012","184.80","185.10","187.90","181.00","3.76M","0.49%"
"May 23, 2012","183.90","184.90","185.75","182.35","3.05M","-1.16%"
"May 22, 2012","186.05","192.45","193.40","184.70","4.47M","-1.87%"
"May 21, 2012","189.60","188.20","191.75","187.85","3.00M","2.02%"
"May 18, 2012","185.85","182.00","187.15","181.00","4.79M","0.57%"
"May 17, 2012","184.80","182.40","187.80","182.40","5.38M","1.71%"
"May 16, 2012","181.70","184.00","184.55","180.20","4.33M","-2.89%"
"May 15, 2012","187.10","181.00","188.00","179.75","4.84M","2.49%"
"May 14, 2012","182.55","188.80","189.70","180.75","4.59M","-2.54%"
"May 11, 2012","187.30","185.60","190.80","181.25","5.16M","0.62%"
"May 10, 2012","186.15","183.90","188.80","183.00","5.59M","2.34%"
"May 09, 2012","181.90","188.00","188.00","180.90","4.65M","-4.19%"
"May 08, 2012","189.85","191.00","196.45","188.10","8.33M","0.03%"
"May 07, 2012","189.80","179.00","192.20","177.00","7.13M","4.00%"
"May 04, 2012","182.50","185.15","185.50","178.50","5.62M","-2.56%"
"May 03, 2012","187.30","190.90","191.45","185.90","4.89M","-2.90%"
"May 02, 2012","192.90","187.35","193.90","187.35","7.21M","3.16%"
"Apr 30, 2012","187.00","181.10","189.45","181.10","5.45M","3.03%"
"Apr 27, 2012","181.50","181.75","184.60","174.85","9.04M","-0.08%"
"Apr 26, 2012","181.65","188.00","188.00","181.05","6.24M","-2.36%"
"Apr 25, 2012","186.05","184.25","187.90","182.70","4.24M","-0.13%"
"Apr 24, 2012","186.30","188.25","189.85","183.60","5.57M","-1.45%"
